No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,Time 1,Time 2,delay 1,delay 2,jitter,,,,,,Time 1,Time 2,delay,delay 2,jitter
22317,226.257884,192.168.100.11,35.186.224.25,TLSv1.2,169,Application Data,,,,,,,,,,,,,,,,,,,,,226.257884,226.308898,0.051014,0,0.051014
22318,226.308898,35.186.224.25,192.168.100.11,TCP,54,443  >  61103 [ACK] Seq=64679 Ack=27871 Win=992 Len=0,,,,,,,,,,,,,,,,,,,,,226.308898,226.308898,0,0.09066,-0.09066
22319,226.308898,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=64679 Ack=27986 Win=992 Len=0,,,,,,,,,,,,,,,,,,,,,226.308898,226.399558,0.09066,0.000192,0.090468
22320,226.399558,35.186.224.25,192.168.100.11,TLSv1.2,125,Application Data,,,,,,,,,,,,,,,,,,,,,226.399558,226.39975,0.000192,3.60E-05,0.000156
22321,226.39975,35.186.224.25,192.168.100.11,TLSv1.2,979,Application Data,,,,,,,,,,,,,,,,,,,,,226.39975,226.399786,3.60E-05,0.000177,-0.000141
22322,226.399786,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=27986 Ack=65675 Win=512 Len=0,,,,,,,,,,,,,,,,,,,,,226.399786,226.399963,0.000177,0,0.000177
22323,226.399963,35.186.224.25,192.168.100.11,TLSv1.2,272,Application Data,,,,,,,,,,,,,,,,,,,,,226.399963,226.399963,0,3.30E-05,-0.000033
22324,226.399963,35.186.224.25,192.168.100.11,TLSv1.2,93,Application Data,,,,,,,,,,,,,,,,,,,,,226.399963,226.399996,3.30E-05,0.000982,-0.000949
22325,226.399996,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=27986 Ack=65932 Win=511 Len=0,,,,,,,,,,,,,,,,,,,,,226.399996,226.400978,0.000982,0.0124,-0.011418
22327,226.400978,192.168.100.11,35.186.224.25,TLSv1.2,93,Application Data,,,,,,,,,,,,,,,,,,,,,226.400978,226.413378,0.0124,7.740447,-7.728047
22328,226.413378,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=65932 Ack=28025 Win=992 Len=0,,,,,,,,,,,,,,,,,,,,,226.413378,234.153825,7.740447,0.040125,7.700322
22339,234.153825,192.168.100.11,130.211.8.39,TCP,55,[TCP Keep-Alive] 61282  >  443 [ACK] Seq=1365 Ack=1109 Win=511 Len=1,,,,,,,,,,,,,,,,,,,,,234.153825,234.19395,0.040125,1.688039,-1.647914
22340,234.19395,130.211.8.39,192.168.100.11,TCP,66,[TCP Keep-Alive ACK] 443  >  61282 [ACK] Seq=1109 Ack=1366 Win=280 Len=0 SLE=1365 SRE=1366,,,,,,,,,,,,,,,,,,,,,234.19395,235.881989,1.688039,0.142894,1.545145
22341,235.881989,192.168.100.11,74.125.24.157,TCP,55,[TCP Keep-Alive] 61347  >  443 [ACK] Seq=2254 Ack=6273 Win=64913 Len=1,,,,,,,,,,,,,,,,,,,,,235.881989,236.024883,0.142894,1.331856,-1.188962
22342,236.024883,74.125.24.157,192.168.100.11,TCP,54,[TCP Keep-Alive ACK] 443  >  61347 [ACK] Seq=6273 Ack=2255 Win=65535 Len=0,,,,,,,,,,,,,,,,,,,,,236.024883,237.356739,1.331856,0.000345,1.331511
22343,237.356739,52.109.124.33,192.168.100.11,TLSv1.2,85,Application Data,,,,,,,,,,,,,,,,,,,,,237.356739,237.357084,0.000345,0.000165,0.00018
22344,237.357084,192.168.100.11,52.109.124.33,TCP,54,61250  >  443 [ACK] Seq=246 Ack=342 Win=1020 Len=0,,,,,,,,,,,,,,,,,,,,,237.357084,237.357249,0.000165,0.101349,-0.101184
22345,237.357249,192.168.100.11,52.109.124.33,TLSv1.2,89,Application Data,,,,,,,,,,,,,,,,,,,,,237.357249,237.458598,0.101349,0.000134,0.101215
22346,237.458598,52.109.124.33,192.168.100.11,TLSv1.2,85,Application Data,,,,,,,,,,,,,,,,,,,,,237.458598,237.458732,0.000134,1.22877,-1.228636
22347,237.458732,192.168.100.11,52.109.124.33,TCP,54,61250  >  443 [ACK] Seq=281 Ack=373 Win=1019 Len=0,,,,,,,,,,,,,,,,,,,,,237.458732,238.687502,1.22877,0.002824,1.225946
22348,238.687502,147.92.249.185,192.168.100.11,SSLv2,396,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,238.687502,238.690326,0.002824,0.153493,-0.150669
22349,238.690326,192.168.100.11,147.92.249.185,SSLv2,81,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,238.690326,238.843819,0.153493,0.047289,0.106204
22350,238.843819,192.168.100.11,13.33.28.251,TCP,55,[TCP Keep-Alive] 61354  >  443 [ACK] Seq=2130 Ack=5352 Win=64470 Len=1,,,,,,,,,,,,,,,,,,,,,238.843819,238.891108,0.047289,0.000142,0.047147
22351,238.891108,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=11670 Ack=3605 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,238.891108,238.89125,0.000142,0.064084,-0.063942
22352,238.89125,192.168.100.11,147.92.249.185,SSL,114,Continuation Data,,,,,,,,,,,,,,,,,,,,,238.89125,238.955334,0.064084,0.038211,0.025873
22353,238.955334,192.168.100.11,13.33.96.100,TCP,55,[TCP Keep-Alive] 61356  >  443 [ACK] Seq=1895 Ack=90948 Win=64157 Len=1,,,,,,,,,,,,,,,,,,,,,238.955334,238.993545,0.038211,0.000146,0.038065
22354,238.993545,13.33.28.251,192.168.100.11,TCP,54,[TCP Keep-Alive ACK] 443  >  61354 [ACK] Seq=5352 Ack=2131 Win=65535 Len=0,,,,,,,,,,,,,,,,,,,,,238.993545,238.993691,0.000146,0.023625,-0.023479
22355,238.993691,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=11670 Ack=3665 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,238.993691,239.017316,0.023625,0.438789,-0.415164
22356,239.017316,13.33.96.100,192.168.100.11,TCP,54,[TCP Keep-Alive ACK] 443  >  61356 [ACK] Seq=90948 Ack=1896 Win=65535 Len=0,,,,,,,,,,,,,,,,,,,,,239.017316,239.456105,0.438789,0.15304,0.285749
22357,239.456105,192.168.100.11,13.33.96.41,TCP,55,[TCP Keep-Alive] 61355  >  443 [ACK] Seq=1274 Ack=50037 Win=64293 Len=1,,,,,,,,,,,,,,,,,,,,,239.456105,239.609145,0.15304,2.354986,-2.201946
22358,239.609145,13.33.96.41,192.168.100.11,TCP,54,[TCP Keep-Alive ACK] 443  >  61355 [ACK] Seq=50037 Ack=1275 Win=65535 Len=0,,,,,,,,,,,,,,,,,,,,,239.609145,241.964131,2.354986,0.000309,2.354677
22359,241.964131,170.114.10.232,192.168.100.11,TLSv1.2,100,Application Data,,,,,,,,,,,,,,,,,,,,,241.964131,241.96444,0.000309,0.000222,0.000087
22360,241.96444,170.114.10.232,192.168.100.11,TLSv1.2,85,Encrypted Alert,,,,,,,,,,,,,,,,,,,,,241.96444,241.964662,0.000222,0.000165,0.000057
22361,241.964662,192.168.100.11,170.114.10.232,TCP,54,[TCP Dup ACK 21586#1] 61449  >  443 [ACK] Seq=3224 Ack=10559 Win=64910 Len=0,,,,,,,,,,,,,,,,,,,,,241.964662,241.964827,0.000165,2.60E-05,0.000139
22362,241.964827,170.114.10.232,192.168.100.11,TCP,54,"443  >  61449 [FIN, ACK] Seq=10636 Ack=3224 Win=38124 Len=0",,,,,,,,,,,,,,,,,,,,,241.964827,241.964853,2.60E-05,0.000441,-0.000415
22363,241.964853,192.168.100.11,170.114.10.232,TCP,54,[TCP Dup ACK 21586#2] 61449  >  443 [ACK] Seq=3224 Ack=10559 Win=64910 Len=0,,,,,,,,,,,,,,,,,,,,,241.964853,241.965294,0.000441,0.000198,0.000243
22364,241.965294,192.168.100.11,170.114.10.232,TCP,54,61449  >  443 [ACK] Seq=3224 Ack=10637 Win=64833 Len=0,,,,,,,,,,,,,,,,,,,,,241.965294,241.965492,0.000198,0.154761,-0.154563
22365,241.965492,192.168.100.11,170.114.10.232,TCP,54,"61449  >  443 [FIN, ACK] Seq=3224 Ack=10637 Win=64833 Len=0",,,,,,,,,,,,,,,,,,,,,241.965492,242.120253,0.154761,0.151384,0.003377
22366,242.120253,192.168.100.11,147.92.249.185,SSLv2,81,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,242.120253,242.271637,0.151384,0.0002,0.151184
22367,242.271637,170.114.10.232,192.168.100.11,TCP,56,443  >  61449 [ACK] Seq=10637 Ack=3225 Win=38124 Len=0,,,,,,,,,,,,,,,,,,,,,242.271637,242.271837,0.0002,5.80E-05,0.000142
22368,242.271837,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=11670 Ack=3692 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,242.271837,242.271895,5.80E-05,0.204311,-0.204253
22369,242.271895,192.168.100.11,147.92.249.185,SSL,146,Continuation Data,,,,,,,,,,,,,,,,,,,,,242.271895,242.476206,0.204311,0.000392,0.203919
22370,242.476206,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=11670 Ack=3784 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,242.476206,242.476598,0.000392,0.039902,-0.03951
22371,242.476598,147.92.249.185,192.168.100.11,SSLv2,395,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,242.476598,242.5165,0.039902,0.168088,-0.128186
22373,242.5165,192.168.100.11,147.92.249.185,TCP,54,61136  >  443 [ACK] Seq=3784 Ack=12011 Win=63713 Len=0,,,,,,,,,,,,,,,,,,,,,242.5165,242.684588,0.168088,0.011308,0.15678
22376,242.684588,192.168.100.11,23.73.17.94,TCP,66,61491  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,,,,,,,,,,,242.684588,242.695896,0.011308,0.000116,0.011192
22377,242.695896,23.73.17.94,192.168.100.11,TCP,58,"443  >  61491 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1412",,,,,,,,,,,,,,,,,,,,,242.695896,242.696012,0.000116,0.000634,-0.000518
22378,242.696012,192.168.100.11,23.73.17.94,TCP,54,61491  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0,,,,,,,,,,,,,,,,,,,,,242.696012,242.696646,0.000634,0.086644,-0.08601
22379,242.696646,192.168.100.11,23.73.17.94,TLSv1.3,571,Client Hello,,,,,,,,,,,,,,,,,,,,,242.696646,242.78329,0.086644,0.000187,0.086457
22380,242.78329,23.73.17.94,192.168.100.11,TCP,58,[TCP Window Update] 443  >  61491 [ACK] Seq=1 Ack=1 Win=64240 Len=0,,,,,,,,,,,,,,,,,,,,,242.78329,242.783477,0.000187,0.014293,-0.014106
22381,242.783477,23.73.17.94,192.168.100.11,TCP,56,443  >  61491 [ACK] Seq=1 Ack=518 Win=63784 Len=0,,,,,,,,,,,,,,,,,,,,,242.783477,242.79777,0.014293,0,0.014293
22382,242.79777,23.73.17.94,192.168.100.11,TLSv1.3,1334,"Server Hello, Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,,,,,242.79777,242.79777,0,0,0
22383,242.79777,23.73.17.94,192.168.100.11,TCP,1334,"443  >  61491 [PSH, ACK] Seq=1281 Ack=518 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,242.79777,242.79777,0,0.000128,-0.000128
22384,242.79777,23.73.17.94,192.168.100.11,TLSv1.3,1114,"Application Data, Application Data, Application Data",,,,,,,,,,,,,,,,,,,,,242.79777,242.797898,0.000128,0.001665,-0.001537
22385,242.797898,192.168.100.11,23.73.17.94,TCP,54,61491  >  443 [ACK] Seq=518 Ack=3621 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,242.797898,242.799563,0.001665,0.086069,-0.084404
22386,242.799563,192.168.100.11,23.73.17.94,TLSv1.3,134,"Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,,,,,242.799563,242.885632,0.086069,0.000106,0.085963
22387,242.885632,23.73.17.94,192.168.100.11,TCP,56,443  >  61491 [ACK] Seq=3621 Ack=598 Win=63784 Len=0,,,,,,,,,,,,,,,,,,,,,242.885632,242.885738,0.000106,9.00E-05,0.000016
22388,242.885738,192.168.100.11,23.73.17.94,TLSv1.3,423,Application Data,,,,,,,,,,,,,,,,,,,,,242.885738,242.885828,9.00E-05,0.000191,-0.000101
22389,242.885828,23.73.17.94,192.168.100.11,TLSv1.3,325,Application Data,,,,,,,,,,,,,,,,,,,,,242.885828,242.886019,0.000191,5.90E-05,0.000132
22390,242.886019,23.73.17.94,192.168.100.11,TLSv1.3,325,Application Data,,,,,,,,,,,,,,,,,,,,,242.886019,242.886078,5.90E-05,0.102054,-0.101995
22391,242.886078,192.168.100.11,23.73.17.94,TCP,54,61491  >  443 [ACK] Seq=967 Ack=4163 Win=64410 Len=0,,,,,,,,,,,,,,,,,,,,,242.886078,242.988132,0.102054,0.000204,0.10185
22392,242.988132,23.73.17.94,192.168.100.11,TCP,56,443  >  61491 [ACK] Seq=4163 Ack=967 Win=63784 Len=0,,,,,,,,,,,,,,,,,,,,,242.988132,242.988336,0.000204,0.000246,-0.000042
22393,242.988336,23.73.17.94,192.168.100.11,TCP,1334,443  >  61491 [ACK] Seq=4163 Ack=967 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,242.988336,242.988582,0.000246,4.90E-05,0.000197
22394,242.988582,23.73.17.94,192.168.100.11,TCP,1334,"443  >  61491 [PSH, ACK] Seq=5443 Ack=967 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,242.988582,242.988631,4.90E-05,0.010035,-0.009986
22395,242.988631,192.168.100.11,23.73.17.94,TCP,54,61491  >  443 [ACK] Seq=967 Ack=6723 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,242.988631,242.998666,0.010035,0,0.010035
22396,242.998666,23.73.17.94,192.168.100.11,TCP,1334,443  >  61491 [ACK] Seq=6723 Ack=967 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,242.998666,242.998666,0,0,0
22397,242.998666,23.73.17.94,192.168.100.11,TCP,1334,"443  >  61491 [PSH, ACK] Seq=8003 Ack=967 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,242.998666,242.998666,0,0,0
22398,242.998666,23.73.17.94,192.168.100.11,TCP,1334,443  >  61491 [ACK] Seq=9283 Ack=967 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,242.998666,242.998666,0,0,0
22399,242.998666,23.73.17.94,192.168.100.11,TCP,1334,"443  >  61491 [PSH, ACK] Seq=10563 Ack=967 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,242.998666,242.998666,0,0,0
22400,242.998666,23.73.17.94,192.168.100.11,TCP,1334,443  >  61491 [ACK] Seq=11843 Ack=967 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,242.998666,242.998666,0,0,0
22401,242.998666,23.73.17.94,192.168.100.11,TCP,1334,"443  >  61491 [PSH, ACK] Seq=13123 Ack=967 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,242.998666,242.998666,0,0,0
22402,242.998666,23.73.17.94,192.168.100.11,TCP,1334,443  >  61491 [ACK] Seq=14403 Ack=967 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,242.998666,242.998666,0,0.000183,-0.000183
22403,242.998666,23.73.17.94,192.168.100.11,TLSv1.3,1110,Application Data,,,,,,,,,,,,,,,,,,,,,242.998666,242.998849,0.000183,0.909098,-0.908915
22404,242.998849,192.168.100.11,23.73.17.94,TCP,54,61491  >  443 [ACK] Seq=967 Ack=16739 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,242.998849,243.907947,0.909098,0.206481,0.702617
22405,243.907947,192.168.100.11,147.92.249.185,SSLv2,81,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,243.907947,244.114428,0.206481,0.000114,0.206367
22406,244.114428,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=12011 Ack=3811 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,244.114428,244.114542,0.000114,0.102332,-0.102218
22407,244.114542,192.168.100.11,147.92.249.185,SSL,162,Continuation Data,,,,,,,,,,,,,,,,,,,,,244.114542,244.216874,0.102332,0.003583,0.098749
22408,244.216874,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=12011 Ack=3919 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,244.216874,244.220457,0.003583,0.014494,-0.010911
22409,244.220457,147.92.249.185,192.168.100.11,SSLv2,121,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,244.220457,244.234951,0.014494,9.50E-05,0.014399
22410,244.234951,147.92.249.185,192.168.100.11,SSLv2,220,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,244.234951,244.235046,9.50E-05,0.002125,-0.00203
22411,244.235046,192.168.100.11,147.92.249.185,TCP,54,61136  >  443 [ACK] Seq=3919 Ack=12244 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,244.235046,244.237171,0.002125,0.184548,-0.182423
22412,244.237171,192.168.100.11,147.92.249.185,SSLv2,81,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,244.237171,244.421719,0.184548,0.000105,0.184443
22413,244.421719,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=12244 Ack=3946 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,244.421719,244.421824,0.000105,0.102533,-0.102428
22414,244.421824,192.168.100.11,147.92.249.185,SSL,114,Continuation Data,,,,,,,,,,,,,,,,,,,,,244.421824,244.524357,0.102533,0.057438,0.045095
22415,244.524357,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=12244 Ack=4006 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,244.524357,244.581795,0.057438,0.043701,0.013737
22416,244.581795,192.168.100.11,13.33.28.10,TCP,55,[TCP Keep-Alive] 61316  >  443 [ACK] Seq=1120 Ack=6414 Win=63659 Len=1,,,,,,,,,,,,,,,,,,,,,244.581795,244.625496,0.043701,0.002696,0.041005
22417,244.625496,147.92.249.185,192.168.100.11,SSLv2,233,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,244.625496,244.628192,0.002696,0.100727,-0.098031
22418,244.628192,192.168.100.11,147.92.249.185,SSLv2,81,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,244.628192,244.728919,0.100727,0.00012,0.100607
22419,244.728919,13.33.28.10,192.168.100.11,TCP,54,[TCP Keep-Alive ACK] 443  >  61316 [ACK] Seq=6414 Ack=1121 Win=65535 Len=0,,,,,,,,,,,,,,,,,,,,,244.728919,244.729039,0.00012,4.20E-05,0.000078
22420,244.729039,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=12423 Ack=4033 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,244.729039,244.729081,4.20E-05,0.101456,-0.101414
22421,244.729081,192.168.100.11,147.92.249.185,SSL,114,Continuation Data,,,,,,,,,,,,,,,,,,,,,244.729081,244.830537,0.101456,0.000856,0.1006
22422,244.830537,192.168.100.11,35.186.224.47,TLSv1.2,89,Application Data,,,,,,,,,,,,,,,,,,,,,244.830537,244.831393,0.000856,0.012527,-0.011671
22423,244.831393,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=12423 Ack=4093 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,244.831393,244.84392,0.012527,0.089946,-0.077419
22424,244.84392,35.186.224.47,192.168.100.11,TCP,54,443  >  61079 [ACK] Seq=218 Ack=281 Win=266 Len=0,,,,,,,,,,,,,,,,,,,,,244.84392,244.933866,0.089946,0.051194,0.038752
22425,244.933866,35.186.224.47,192.168.100.11,TLSv1.2,85,Application Data,,,,,,,,,,,,,,,,,,,,,244.933866,244.98506,0.051194,0.19499,-0.143796
22426,244.98506,192.168.100.11,35.186.224.47,TCP,54,61079  >  443 [ACK] Seq=281 Ack=249 Win=510 Len=0,,,,,,,,,,,,,,,,,,,,,244.98506,245.18005,0.19499,0.162479,0.032511
22427,245.18005,192.168.100.11,23.73.17.94,TLSv1.3,423,Application Data,,,,,,,,,,,,,,,,,,,,,245.18005,245.342529,0.162479,0.123699,0.03878
22429,245.342529,23.73.17.94,192.168.100.11,TCP,56,443  >  61491 [ACK] Seq=16739 Ack=1336 Win=63784 Len=0,,,,,,,,,,,,,,,,,,,,,245.342529,245.466228,0.123699,0.000244,0.123455
22436,245.466228,23.73.17.94,192.168.100.11,TCP,1334,443  >  61491 [ACK] Seq=16739 Ack=1336 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,245.466228,245.466472,0.000244,4.40E-05,0.0002
22437,245.466472,23.73.17.94,192.168.100.11,TCP,1334,"443  >  61491 [PSH, ACK] Seq=18019 Ack=1336 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,245.466472,245.466516,4.40E-05,9.60E-05,-0.000052
22438,245.466516,192.168.100.11,23.73.17.94,TCP,54,61491  >  443 [ACK] Seq=1336 Ack=19299 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,245.466516,245.466612,9.60E-05,0.001261,-0.001165
22439,245.466612,23.73.17.94,192.168.100.11,TCP,1334,443  >  61491 [ACK] Seq=19299 Ack=1336 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,245.466612,245.467873,0.001261,3.80E-05,0.001223
22440,245.467873,23.73.17.94,192.168.100.11,TCP,1334,"443  >  61491 [PSH, ACK] Seq=20579 Ack=1336 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,245.467873,245.467911,3.80E-05,7.20E-05,-0.000034
22441,245.467911,192.168.100.11,23.73.17.94,TCP,54,61491  >  443 [ACK] Seq=1336 Ack=21859 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,245.467911,245.467983,7.20E-05,0,0.000072
22442,245.467983,23.73.17.94,192.168.100.11,TCP,1334,443  >  61491 [ACK] Seq=21859 Ack=1336 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,245.467983,245.467983,0,3.60E-05,-0.000036
22443,245.467983,23.73.17.94,192.168.100.11,TCP,1334,"443  >  61491 [PSH, ACK] Seq=23139 Ack=1336 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,245.467983,245.468019,3.60E-05,0.001051,-0.001015
22444,245.468019,192.168.100.11,23.73.17.94,TCP,54,61491  >  443 [ACK] Seq=1336 Ack=24419 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,245.468019,245.46907,0.001051,0.000247,0.000804
22445,245.46907,23.73.17.94,192.168.100.11,TCP,1334,443  >  61491 [ACK] Seq=24419 Ack=1336 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,245.46907,245.469317,0.000247,4.60E-05,0.000201
22446,245.469317,23.73.17.94,192.168.100.11,TCP,1334,"443  >  61491 [PSH, ACK] Seq=25699 Ack=1336 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,245.469317,245.469363,4.60E-05,0.000852,-0.000806
22447,245.469363,192.168.100.11,23.73.17.94,TCP,54,61491  >  443 [ACK] Seq=1336 Ack=26979 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,245.469363,245.470215,0.000852,0.040578,-0.039726
22448,245.470215,23.73.17.94,192.168.100.11,TLSv1.3,941,Application Data,,,,,,,,,,,,,,,,,,,,,245.470215,245.510793,0.040578,0.036282,0.004296
22449,245.510793,192.168.100.11,23.73.17.94,TCP,54,61491  >  443 [ACK] Seq=1336 Ack=27866 Win=64065 Len=0,,,,,,,,,,,,,,,,,,,,,245.510793,245.547075,0.036282,0.002919,0.033363
22450,245.547075,147.92.249.185,192.168.100.11,SSLv2,234,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,245.547075,245.549994,0.002919,0.203099,-0.20018
22451,245.549994,192.168.100.11,147.92.249.185,SSLv2,81,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,245.549994,245.753093,0.203099,0.000154,0.202945
22452,245.753093,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=12603 Ack=4120 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,245.753093,245.753247,0.000154,0.102249,-0.102095
22453,245.753247,192.168.100.11,147.92.249.185,SSL,114,Continuation Data,,,,,,,,,,,,,,,,,,,,,245.753247,245.855496,0.102249,5.411189,-5.30894
22454,245.855496,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=12603 Ack=4180 Win=42271 Len=0,,,,,,,,,,,,,,,,,,,,,245.855496,251.266685,5.411189,5.20E-05,5.411137
22455,251.266685,192.168.100.11,35.186.224.25,TLSv1.2,93,"[TCP Previous segment not captured] , Application Data",,,,,,,,,,,,,,,,,,,,,251.266685,251.266737,5.20E-05,0.000166,-0.000114
22456,251.266737,192.168.100.11,35.186.224.25,TCP,136,"[TCP Out-Of-Order] 61103  >  443 [PSH, ACK] Seq=28025 Ack=65932 Win=511 Len=82",,,,,,,,,,,,,,,,,,,,,251.266737,251.266903,0.000166,0.028065,-0.027899
22457,251.266903,192.168.100.11,35.186.224.25,TLSv1.2,169,Application Data,,,,,,,,,,,,,,,,,,,,,251.266903,251.294968,0.028065,0.00014,0.027925
22458,251.294968,35.186.224.25,192.168.100.11,TCP,66,[TCP Dup ACK 22328#1] 443  >  61103 [ACK] Seq=65932 Ack=28025 Win=992 Len=0 SLE=28107 SRE=28146,,,,,,,,,,,,,,,,,,,,,251.294968,251.295108,0.00014,0.00021,-0.00007
22459,251.295108,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=65932 Ack=28146 Win=992 Len=0,,,,,,,,,,,,,,,,,,,,,251.295108,251.295318,0.00021,7.20E-05,0.000138
22460,251.295318,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=65932 Ack=28261 Win=992 Len=0,,,,,,,,,,,,,,,,,,,,,251.295318,251.29539,7.20E-05,0.046822,-0.04675
22461,251.29539,35.186.224.25,192.168.100.11,TLSv1.2,93,Application Data,,,,,,,,,,,,,,,,,,,,,251.29539,251.342212,0.046822,0.041842,0.00498
22462,251.342212,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=28261 Ack=65971 Win=511 Len=0,,,,,,,,,,,,,,,,,,,,,251.342212,251.384054,0.041842,0.000158,0.041684
22463,251.384054,35.186.224.25,192.168.100.11,TLSv1.2,129,Application Data,,,,,,,,,,,,,,,,,,,,,251.384054,251.384212,0.000158,6.40E-05,0.000094
22464,251.384212,35.186.224.25,192.168.100.11,TLSv1.2,831,Application Data,,,,,,,,,,,,,,,,,,,,,251.384212,251.384276,6.40E-05,0.000186,-0.000122
22465,251.384276,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=28261 Ack=66823 Win=508 Len=0,,,,,,,,,,,,,,,,,,,,,251.384276,251.384462,0.000186,0,0.000186
